id,R1-DN,R1-DP,R1-INT,R1-PRESORT,R1-SP,R2-DN,R2-DP,R2-INT,R2-PRESORT,R2-SP
ENSE00001133186_044 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,11.0,0.0,3.0,0.0,0.0,11.0,0.0,5.0,0.0
ENSE00001133186_045 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001133186_046 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,18.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0
ENSE00001133186_047 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
ENSE00001133186_048 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0
ENSE00001133186_049 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0
ENSE00001133186_050 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,8.0
ENSE00001133186_051 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,1.0
ENSE00001133186_052 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,7.0
ENSE00001133186_053 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,11.0
ENSE00001133186_054 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,4.0,1.0,3.0,0.0,0.0,5.0,1.0,3.0
ENSE00001133186_055 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,12.0,0.0,7.0,0.0,0.0,6.0,0.0,4.0,0.0
ENSE00001133186_056 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
ENSE00001133186_057 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001133186_058 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0
ENSE00001133186_059 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,9.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
ENSE00001133186_060 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,5.0,0.0,2.0,0.0,0.0,10.0,0.0,4.0,1.0
ENSE00001133186_061 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,23.0
ENSE00001133186_062 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,4.0,3.0,3.0,0.0,0.0,7.0,0.0,4.0
ENSE00001133186_063 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
ENSE00001133186_064 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,2.0,8.0
ENSE00001133186_065 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,8.0
ENSE00001133186_066 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,27.0,0.0,3.0,0.0,0.0,6.0,0.0,6.0,1.0
ENSE00001133186_067 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
ENSE00001133186_068 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,1.0,4.0,4.0,9.0,0.0,1.0,37.0,11.0,0.0
ENSE00001133186_069 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,6.0,4.0,18.0,0.0,0.0,9.0,11.0,17.0
ENSE00001133186_070 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,238.0,0.0,192.0,0.0,6.0,1312.0,71.0,280.0,77.0
ENSE00001133186_072 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,20.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0
ENSE00001133186_073 mut chr3:29941131-29941300 strand=1 len=65.51.54,0.0,0.0,2.0,3.0,8.0,0.0,0.0,0.0,7.0,9.0
"ENSE00001133529 chr4:16587507-16587676 strand=-1 len=38.84.48 ccds=CCDS47031.1,CCDS3420.1",0.0,0.0,6.0,12.0,53.0,0.0,4.0,3.0,18.0,13.0
ENSE00001133659 chr4:16175782-16175951 strand=-1 len=45.69.56 ccds=CCDS47030.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"ENSE00001133974 chr9:136642469-136642638 strand=-1 len=42.75.53 ccds=CCDS6979.1,CCDS48053.1",0.0,22.0,1582.0,817.0,240.0,0.0,0.0,54.0,7.0,0.0
"ENSE00001134002 chr9:136656869-136657038 strand=-1 len=36.87.47 ccds=CCDS48053.1,CCDS6979.1",20.0,52.0,36.0,533.0,1192.0,0.0,13.0,11.0,54.0,290.0
ENSE00001134060 chr15:66735567-66735736 strand=1 len=51.78.41 ccds=CCDS10216.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13.0
ENSE00001134331 chr2:228235584-228235753 strand=-1 len=47.66.57 ccds=CCDS2466.1,0.0,0.0,1.0,2.0,10.0,0.0,0.0,0.0,4.0,8.0
ENSE00001134775 chr5:41762178-41762347 strand=-1 len=35.90.45 ccds=CCDS3937.1,1.0,0.0,15.0,18.0,47.0,0.0,0.0,1.0,41.0,101.0
ENSE00001135266 chr2:85892377-85892546 strand=-1 len=35.90.45 ccds=CCDS1983.1,0.0,2166.0,0.0,2114.0,0.0,0.0,4380.0,0.0,1733.0,19.0
"ENSE00001135553 chr5:1400986-1401155 strand=-1 len=44.72.54 ccds=CCDS3863.1,CCDS3863.1",35.0,122.0,70.0,1322.0,1346.0,0.0,98.0,0.0,899.0,4890.0
ENSE00001135697 chr14:81025555-81025724 strand=-1 len=68.24.78 ccds=CCDS32130.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135698 chr2:228115797-228115966 strand=1 len=59.63.48 ccds=CCDS42829.1,0.0,35.0,249.0,121.0,95.0,0.0,1.0,755.0,166.0,17.0
ENSE00001135765 chr19:10073450-10073619 strand=-1 len=45.69.56 ccds=CCDS12222.1,12.0,70.0,14.0,418.0,1741.0,0.0,0.0,0.0,38.0,200.0
ENSE00001135788 chr19:10077970-10078139 strand=-1 len=53.54.63 ccds=CCDS12222.1,0.0,161.0,0.0,55.0,0.0,0.0,165.0,0.0,278.0,0.0
ENSE00001135797 chr18:23915077-23915246 strand=1 len=62.57.51 ccds=CCDS42421.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135822 chr19:10079972-10080141 strand=-1 len=53.54.63 ccds=CCDS12222.1,30.0,2713.0,175.0,2292.0,396.0,0.0,6133.0,0.0,3796.0,63.0
ENSE00001135822_001 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1874.0,558.0,1258.0,0.0,124.0,1060.0,260.0,1237.0,1.0
ENSE00001135822_002 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2588.0,4.0,1734.0,34.0,0.0,3421.0,0.0,2832.0,0.0
ENSE00001135822_003 mut chr19:10079972-10080141 strand=-1 len=53.54.63,8.0,1769.0,0.0,951.0,0.0,0.0,3882.0,0.0,2588.0,0.0
ENSE00001135822_004 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1650.0,39.0,961.0,0.0,1.0,1099.0,0.0,1234.0,0.0
ENSE00001135822_005 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,134.0,0.0,16.0,4.0,0.0,112.0,0.0,41.0,0.0
ENSE00001135822_006 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,952.0,1.0,880.0,0.0,0.0,1866.0,24.0,1004.0,0.0
ENSE00001135822_007 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1907.0,29.0,1962.0,43.0,0.0,4449.0,72.0,3179.0,0.0
ENSE00001135822_008 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2019.0,60.0,1756.0,49.0,4.0,2259.0,0.0,1348.0,0.0
ENSE00001135822_009 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,881.0,0.0,338.0,0.0,0.0,504.0,0.0,691.0,0.0
ENSE00001135822_010 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,415.0,33.0,500.0,128.0,1.0,1695.0,0.0,1563.0,456.0
ENSE00001135822_011 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1581.0,8.0,823.0,0.0,1.0,3708.0,0.0,3859.0,74.0
ENSE00001135822_012 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,721.0,1.0,684.0,0.0,0.0,2194.0,0.0,2159.0,289.0
ENSE00001135822_013 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,617.0,2.0,389.0,0.0,0.0,238.0,0.0,401.0,65.0
ENSE00001135822_014 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,485.0,0.0,370.0,0.0,0.0,109.0,0.0,16.0,0.0
ENSE00001135822_015 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1415.0,20.0,1028.0,0.0,0.0,2120.0,0.0,1410.0,0.0
ENSE00001135822_016 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,591.0,1.0,791.0,0.0,2.0,2613.0,0.0,1947.0,586.0
ENSE00001135822_017 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1346.0,1.0,855.0,0.0,0.0,884.0,0.0,384.0,0.0
ENSE00001135822_018 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,4681.0,36.0,2838.0,58.0,0.0,1800.0,209.0,1581.0,528.0
ENSE00001135822_019 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,293.0,0.0,106.0,89.0,0.0,150.0,50.0,52.0,0.0
ENSE00001135822_020 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,220.0,0.0,41.0,0.0,0.0,132.0,0.0,20.0,0.0
ENSE00001135822_021 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,907.0,0.0,456.0,82.0,0.0,1217.0,0.0,1306.0,0.0
ENSE00001135822_022 mut chr19:10079972-10080141 strand=-1 len=53.54.63,75.0,1048.0,135.0,797.0,88.0,0.0,1752.0,0.0,1384.0,0.0
ENSE00001135822_023 mut chr19:10079972-10080141 strand=-1 len=53.54.63,10.0,1744.0,3.0,1834.0,0.0,0.0,2753.0,0.0,1770.0,0.0
ENSE00001135822_024 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,677.0,0.0,515.0,0.0,0.0,878.0,18.0,1008.0,838.0
ENSE00001135822_025 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,786.0,0.0,745.0,0.0,0.0,795.0,0.0,561.0,0.0
ENSE00001135822_026 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1238.0,1.0,643.0,0.0,0.0,1335.0,0.0,1005.0,0.0
ENSE00001135822_027 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,4846.0,37.0,3556.0,353.0,59.0,3203.0,0.0,691.0,91.0
ENSE00001135822_028 mut chr19:10079972-10080141 strand=-1 len=53.54.63,33.0,1738.0,1.0,1169.0,0.0,0.0,2349.0,0.0,1677.0,0.0
ENSE00001135822_029 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1301.0,18.0,637.0,0.0,0.0,1678.0,0.0,966.0,0.0
ENSE00001135822_030 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2376.0,29.0,1479.0,444.0,0.0,6135.0,48.0,3724.0,0.0
ENSE00001135822_031 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,884.0,21.0,674.0,31.0,0.0,4014.0,0.0,3368.0,0.0
ENSE00001135822_032 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1771.0,52.0,1411.0,20.0,0.0,1949.0,44.0,1493.0,294.0
ENSE00001135822_033 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,480.0,1.0,320.0,73.0,7.0,2015.0,12.0,1170.0,1725.0
ENSE00001135822_034 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,22.0,131.0,90.0,0.0,0.0,136.0,0.0,0.0,0.0
ENSE00001135822_035 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,776.0,0.0,526.0,15.0,0.0,4677.0,0.0,3760.0,91.0
ENSE00001135822_036 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,482.0,0.0,260.0,48.0,0.0,1368.0,0.0,1198.0,0.0
ENSE00001135822_037 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,383.0,1.0,113.0,0.0,0.0,1443.0,0.0,848.0,0.0
ENSE00001135822_038 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2050.0,18.0,1471.0,0.0,0.0,1277.0,0.0,1076.0,0.0
ENSE00001135822_039 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,132.0,0.0,156.0,0.0,0.0,131.0,0.0,289.0,0.0
ENSE00001135822_040 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,4759.0,0.0,1978.0,28.0,0.0,582.0,0.0,93.0,8.0
ENSE00001135822_041 mut chr19:10079972-10080141 strand=-1 len=53.54.63,28.0,136.0,1.0,127.0,203.0,2.0,6.0,2.0,27.0,149.0
ENSE00001135822_042 mut chr19:10079972-10080141 strand=-1 len=53.54.63,28.0,1593.0,1.0,841.0,137.0,0.0,2626.0,0.0,1558.0,0.0
ENSE00001135822_043 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1155.0,36.0,567.0,41.0,0.0,2445.0,0.0,1698.0,0.0
ENSE00001135822_044 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,3801.0,91.0,2238.0,0.0,26.0,5581.0,48.0,3831.0,255.0
ENSE00001135822_045 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,982.0,2.0,520.0,0.0,0.0,2055.0,0.0,2754.0,0.0
ENSE00001135822_046 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,806.0,4.0,638.0,0.0,0.0,3931.0,40.0,3660.0,128.0
ENSE00001135822_047 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2652.0,1.0,1674.0,0.0,0.0,2586.0,0.0,1530.0,0.0
ENSE00001135822_048 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1561.0,0.0,1217.0,0.0,0.0,1384.0,0.0,1280.0,0.0
ENSE00001135822_049 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1447.0,58.0,856.0,7.0,0.0,801.0,0.0,522.0,0.0
ENSE00001135822_050 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1423.0,47.0,452.0,0.0,0.0,4392.0,0.0,2498.0,1012.0
ENSE00001135822_051 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,404.0,1.0,376.0,12.0,0.0,474.0,70.0,501.0,18.0
ENSE00001135822_052 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,883.0,0.0,485.0,0.0,0.0,728.0,0.0,319.0,0.0
ENSE00001135822_053 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1329.0,0.0,799.0,0.0,0.0,991.0,7.0,741.0,0.0
ENSE00001135822_054 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2001.0,1.0,1541.0,21.0,1.0,3456.0,0.0,2061.0,0.0
ENSE00001135822_055 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,121.0,0.0,89.0,0.0,0.0,300.0,0.0,73.0,0.0
ENSE00001135822_056 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,596.0,26.0,486.0,80.0,0.0,2942.0,0.0,3288.0,0.0
ENSE00001135822_057 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,4955.0,278.0,2920.0,43.0,0.0,5557.0,189.0,2127.0,0.0
ENSE00001135822_058 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,521.0,1.0,375.0,0.0,0.0,2789.0,0.0,2441.0,0.0
ENSE00001135822_059 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,464.0,12.0,342.0,0.0,0.0,2636.0,0.0,2742.0,0.0
ENSE00001135822_060 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,2051.0,2.0,1184.0,38.0,0.0,2944.0,0.0,2498.0,393.0
ENSE00001135822_061 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,839.0,1.0,351.0,23.0,0.0,1708.0,3.0,1569.0,190.0
ENSE00001135822_062 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,282.0,0.0,198.0,0.0,0.0,549.0,0.0,529.0,0.0
ENSE00001135822_063 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,769.0,0.0,427.0,0.0,0.0,1124.0,0.0,417.0,0.0
ENSE00001135822_064 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,220.0,49.0,172.0,9.0,0.0,571.0,54.0,607.0,1.0
ENSE00001135822_065 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1082.0,0.0,866.0,14.0,8.0,1628.0,4.0,961.0,0.0
ENSE00001135822_066 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1286.0,37.0,960.0,105.0,13.0,4120.0,0.0,2273.0,508.0
ENSE00001135822_067 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1280.0,0.0,1312.0,36.0,0.0,755.0,159.0,390.0,0.0
ENSE00001135822_068 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,516.0,1.0,560.0,0.0,0.0,1053.0,97.0,1230.0,355.0
ENSE00001135822_069 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,755.0,0.0,570.0,6.0,0.0,1529.0,60.0,1245.0,48.0
ENSE00001135822_070 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1813.0,23.0,857.0,9.0,0.0,2451.0,162.0,2750.0,4144.0
ENSE00001135822_071 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,3093.0,0.0,3119.0,6.0,0.0,6296.0,0.0,4130.0,358.0
ENSE00001135822_072 mut chr19:10079972-10080141 strand=-1 len=53.54.63,61.0,1988.0,0.0,659.0,0.0,22.0,2910.0,20.0,2907.0,178.0
ENSE00001135822_073 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,1849.0,0.0,592.0,0.0,3.0,767.0,25.0,138.0,187.0
ENSE00001135822_074 mut chr19:10079972-10080141 strand=-1 len=53.54.63,61.0,16.0,141.0,1231.0,1874.0,5.0,4.0,0.0,107.0,277.0
ENSE00001135822_075 mut chr19:10079972-10080141 strand=-1 len=53.54.63,2.0,3122.0,16.0,1997.0,194.0,10.0,6632.0,46.0,3512.0,647.0
ENSE00001135822_077 mut chr19:10079972-10080141 strand=-1 len=53.54.63,35.0,1630.0,1.0,1001.0,60.0,1.0,1091.0,0.0,1040.0,0.0
ENSE00001135822_078 mut chr19:10079972-10080141 strand=-1 len=53.54.63,0.0,408.0,1.0,186.0,0.0,9.0,899.0,0.0,700.0,157.0
ENSE00001135843 chr19:10081245-10081414 strand=-1 len=53.54.63 ccds=CCDS12222.1,0.0,316.0,0.0,82.0,0.0,0.0,260.0,0.0,437.0,50.0
ENSE00001135846 chr18:23861890-23862059 strand=1 len=45.90.35 ccds=CCDS42421.1,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0
ENSE00001135846_001 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,10.0
ENSE00001135846_002 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0
ENSE00001135846_004 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135846_005 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135846_006 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00001135846_007 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,43.0
ENSE00001135846_008 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135846_009 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ENSE00001135846_010 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00001135846_013 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00001135846_014 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
ENSE00001135846_015 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001135846_018 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
ENSE00001135846_019 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,1.0
ENSE00001135846_020 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135846_021 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_022 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00001135846_023 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
ENSE00001135846_024 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001135846_025 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
ENSE00001135846_027 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ENSE00001135846_028 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_029 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0
ENSE00001135846_031 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_034 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001135846_035 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00001135846_036 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00001135846_037 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_038 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSE00001135846_040 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,37.0,0.0,15.0,2.0,0.0,26.0,0.0,16.0,5.0
ENSE00001135846_041 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,126.0,2.0,34.0,23.0,0.0,92.0,8.0,135.0,124.0
ENSE00001135846_042 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
ENSE00001135846_044 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_048 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_049 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00001135846_050 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00001135846_051 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00001135846_052 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
ENSE00001135846_053 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00001135846_054 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
ENSE00001135846_055 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00001135846_056 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00001135846_057 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSE00001135846_058 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
ENSE00001135846_059 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,26.0
ENSE00001135846_060 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
ENSE00001135846_061 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSE00001135846_062 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
ENSE00001135846_065 mut chr18:23861890-23862059 strand=1 len=45.90.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
