id,DP1S1,DP1S2,DP2S1,DP2S2,INT1S1,INT1S2,INT2S1,INT2S2,R1-PS,R2-PS,SP1S1,SP1S2,SP2S1,SP2S2
ENSE00000658636_000 chr14:68052238-68052407 strand= + len=47.87.36,13.0,9.0,21.0,42.0,26.0,2.0,27.0,0.0,55.0,46.0,77.0,12.0,85.0,8.0
ENSE00000658636_001 chr14:68052238-68052407 strand= + len=47.87.36,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,19.0,7.0,3.0,34.0,6.0
ENSE00000658636_002 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,19.0,8.0,0.0,26.0,4.0
ENSE00000658636_003 chr14:68052238-68052407 strand= + len=47.87.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0
ENSE00000658636_004 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,4.0,6.0,9.0,3.0,9.0,0.0
ENSE00000658636_005 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ENSE00000658636_006 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,24.0,42.0,16.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
ENSE00000658636_007 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,12.0,36.0,28.0,8.0,39.0,5.0
ENSE00000658636_008 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
ENSE00000658636_009 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,17.0,0.0,1.0,8.0,16.0,10.0,23.0,3.0,14.0,3.0
ENSE00000658636_010 chr14:68052238-68052407 strand= + len=47.87.36,3.0,0.0,1.0,0.0,3.0,0.0,13.0,0.0,8.0,23.0,21.0,6.0,51.0,7.0
ENSE00000658636_011 chr14:68052238-68052407 strand= + len=47.87.36,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0
ENSE00000658636_012 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,11.0,12.0,21.0,2.0,41.0,11.0
ENSE00000658636_013 chr14:68052238-68052407 strand= + len=47.87.36,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,6.0,8.0,3.0,2.0,1.0
ENSE00000658636_014 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,8.0,3.0,2.0,1.0,7.0,3.0,8.0,3.0,12.0,1.0
ENSE00000658636_015 chr14:68052238-68052407 strand= + len=47.87.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,29.0,0.0,8.0,0.0
ENSE00000658636_BRK chr14:68052238-68052407 strand= + len=47.87.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,10.0,1.0,1.0,0.0
ENSE00000658639_000 chr14:68059314-68059483 strand= - len=38.84.48,11.0,11.0,10.0,25.0,27.0,6.0,30.0,13.0,39.0,49.0,110.0,19.0,85.0,23.0
ENSE00000658639_001 chr14:68059314-68059483 strand= - len=38.84.48,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,11.0,5.0,29.0,6.0,12.0,1.0
ENSE00000658639_004 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000658639_005 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0
ENSE00000658639_007 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,26.0,11.0,1.0,45.0,12.0
ENSE00000658639_009 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSE00000658639_010 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,3.0,2.0,12.0,0.0
ENSE00000658639_012 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,10.0,0.0,2.0,2.0
ENSE00000658639_014 chr14:68059314-68059483 strand= - len=38.84.48,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,0.0,20.0,2.0
ENSE00000658639_015 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,21.0,4.0,17.0,2.0,12.0,2.0
ENSE00000658639_016 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,1.0
ENSE00000658639_017 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,10.0,0.0,12.0,0.0
ENSE00000658639_018 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,8.0,17.0,23.0,4.0,12.0,5.0
ENSE00000658639_019 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,4.0,1.0,5.0,1.0
ENSE00000658639_022 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,1.0
ENSE00000658639_023 chr14:68059314-68059483 strand= - len=38.84.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,2.0,0.0
ENSE00000658639_BRK chr14:68059314-68059483 strand= - len=38.84.48,36.0,28.0,24.0,22.0,10.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
ENSE00000658753_000 chr14:69360339-69360508 strand= - len=33.93.44,4.0,1.0,0.0,0.0,7.0,1.0,6.0,0.0,22.0,21.0,36.0,1.0,32.0,11.0
ENSE00000658753_004 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,12.0,3.0,21.0,8.0
ENSE00000658753_005 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
ENSE00000658753_006 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000658753_008 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0
ENSE00000658753_009 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,3.0,1.0,0.0,9.0,1.0
ENSE00000658753_011 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,4.0,14.0,4.0,10.0,0.0
ENSE00000658753_012 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,10.0,0.0
ENSE00000658753_018 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,20.0,7.0,0.0,27.0,3.0
ENSE00000658753_019 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ENSE00000658753_020 chr14:69360339-69360508 strand= - len=33.93.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,5.0,2.0,0.0
ENSE00000658753_021 chr14:69360339-69360508 strand= - len=33.93.44,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0
ENSE00000658753_023 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,19.0,2.0
ENSE00000658753_025 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000658753_026 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0
ENSE00000658753_027 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSE00000658753_029 chr14:69360339-69360508 strand= - len=33.93.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00000658850_000 chr14:70842361-70842530 strand= - len=32.96.42,1.0,0.0,2.0,3.0,5.0,1.0,4.0,0.0,23.0,33.0,49.0,4.0,38.0,3.0
ENSE00000658850_001 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,10.0,1.0
ENSE00000658850_002 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,13.0,6.0,0.0,12.0,2.0
ENSE00000658850_003 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,17.0,0.0
ENSE00000658850_004 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000658850_005 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSE00000658850_006 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
ENSE00000658850_007 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
ENSE00000658850_008 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
ENSE00000658850_009 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,2.0,0.0,28.0,23.0,13.0,12.0,54.0,5.0,14.0,1.0
ENSE00000658850_010 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000658850_012 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,1.0,7.0,1.0
ENSE00000658850_013 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,27.0,2.0,7.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0
ENSE00000658850_014 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSE00000658850_015 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,6.0,1.0,1.0,2.0
ENSE00000658850_016 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,8.0,1.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSE00000658850_018 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,4.0,12.0,3.0
ENSE00000658850_019 chr14:70842361-70842530 strand= - len=32.96.42,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,15.0,1.0,9.0,3.0
ENSE00000658850_020 chr14:70842361-70842530 strand= - len=32.96.42,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,1.0,0.0
ENSE00000659433_000 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,19.0,32.0,22.0,4.0,20.0,8.0
ENSE00000659433_003 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,1.0,5.0
ENSE00000659433_006 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSE00000659433_008 chr14:80997112-80997281 strand= - len=41.78.51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,3.0,0.0,1.0
ENSE00000659433_009 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSE00000659433_010 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0
ENSE00000659433_012 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,1.0,2.0,1.0
ENSE00000659433_014 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0
ENSE00000659433_015 chr14:80997112-80997281 strand= - len=41.78.51,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
ENSE00000659433_016 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,1.0,4.0,0.0
ENSE00000659433_017 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,0.0
ENSE00000659433_018 chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
ENSE00000659433_BRK chr14:80997112-80997281 strand= - len=41.78.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
ENSE00000660106_000 chr20:18407678-18407847 strand= - len=33.93.44,10.0,0.0,16.0,4.0,40.0,11.0,71.0,54.0,102.0,153.0,175.0,56.0,223.0,99.0
ENSE00000660106_BRK chr20:18407678-18407847 strand= - len=33.93.44,8.0,3.0,28.0,16.0,0.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0
ENSE00000660167_000 chr20:18516252-18516421 strand= + len=45.90.35,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,4.0,13.0,8.0,1.0,20.0,3.0
ENSE00000660516_000 chr14:103352476-103352645 strand= + len=50.81.39,67.0,111.0,4.0,0.0,26.0,18.0,20.0,16.0,94.0,73.0,154.0,20.0,179.0,12.0
ENSE00000660516_001 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,19.0,18.0,21.0,18.0,19.0,23.0,17.0,2.0,27.0,1.0
ENSE00000660516_002 chr14:103352476-103352645 strand= + len=50.81.39,9.0,0.0,33.0,63.0,5.0,4.0,0.0,0.0,3.0,4.0,2.0,2.0,5.0,0.0
ENSE00000660516_003 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,15.0,8.0,15.0,3.0,13.0,0.0
ENSE00000660516_004 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,14.0,0.0,2.0,0.0
ENSE00000660516_005 chr14:103352476-103352645 strand= + len=50.81.39,1.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,5.0,13.0,6.0,0.0,10.0,0.0
ENSE00000660516_006 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,2.0,13.0,0.0,4.0,0.0
ENSE00000660516_007 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0
ENSE00000660516_008 chr14:103352476-103352645 strand= + len=50.81.39,1.0,0.0,1.0,0.0,4.0,0.0,9.0,29.0,17.0,45.0,56.0,2.0,51.0,15.0
ENSE00000660516_009 chr14:103352476-103352645 strand= + len=50.81.39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,4.0,4.0,0.0
ENSE00000660516_010 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,13.0,0.0,3.0,0.0
ENSE00000660516_011 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,9.0,3.0,1.0,0.0
ENSE00000660516_012 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,3.0,0.0,4.0,1.0
ENSE00000660516_013 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,11.0,10.0,17.0,3.0,21.0,0.0
ENSE00000660516_014 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0
ENSE00000660516_015 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
ENSE00000660516_016 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,10.0,0.0,3.0,0.0
ENSE00000660516_017 chr14:103352476-103352645 strand= + len=50.81.39,2.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,4.0,3.0,16.0,4.0,3.0,4.0
ENSE00000660516_018 chr14:103352476-103352645 strand= + len=50.81.39,0.0,1.0,3.0,0.0,2.0,0.0,7.0,0.0,8.0,17.0,23.0,4.0,57.0,5.0
ENSE00000660516_019 chr14:103352476-103352645 strand= + len=50.81.39,10.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,59.0,14.0,142.0,25.0,44.0,4.0
ENSE00000660516_020 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,7.0,1.0
ENSE00000660516_021 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,11.0,9.0,0.0,3.0,1.0
ENSE00000660516_022 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,5.0,5.0,1.0,8.0,0.0
ENSE00000660516_023 chr14:103352476-103352645 strand= + len=50.81.39,4.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,41.0,9.0,56.0,12.0,33.0,2.0
ENSE00000660516_024 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,22.0,17.0,29.0,6.0,17.0,4.0
ENSE00000660516_025 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13.0,3.0,14.0,0.0,6.0,1.0
ENSE00000660516_026 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0
ENSE00000660516_027 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,9.0,1.0
ENSE00000660516_028 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,10.0,2.0,14.0,3.0
ENSE00000660516_029 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,16.0,18.0,8.0,10.0,12.0,3.0,16.0,2.0,12.0,0.0
ENSE00000660516_030 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,7.0,11.0,0.0,3.0,1.0
ENSE00000660516_031 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,9.0,8.0,1.0,8.0,2.0
ENSE00000660516_032 chr14:103352476-103352645 strand= + len=50.81.39,6.0,0.0,1.0,0.0,10.0,1.0,5.0,6.0,13.0,17.0,36.0,6.0,65.0,5.0
ENSE00000660516_033 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,14.0,0.0,9.0,0.0,16.0,15.0,30.0,7.0,27.0,3.0
ENSE00000660516_034 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,5.0,0.0,12.0,7.0,12.0,14.0,24.0,6.0,14.0,0.0
ENSE00000660516_035 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,3.0,15.0,0.0,16.0,2.0
ENSE00000660516_036 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,16.0,8.0,24.0,3.0,15.0,2.0
ENSE00000660516_037 chr14:103352476-103352645 strand= + len=50.81.39,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,9.0,25.0,2.0,26.0,8.0
ENSE00000660516_038 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,9.0,2.0,14.0,3.0
ENSE00000660516_039 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,9.0,0.0,39.0,24.0,13.0,21.0,32.0,21.0,38.0,3.0,59.0,8.0
ENSE00000660516_040 chr14:103352476-103352645 strand= + len=50.81.39,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,8.0,8.0,6.0,0.0,32.0,4.0
ENSE00000660516_041 chr14:103352476-103352645 strand= + len=50.81.39,0.0,1.0,1.0,0.0,1.0,0.0,21.0,0.0,19.0,19.0,35.0,7.0,33.0,0.0
ENSE00000660516_BRK chr14:103352476-103352645 strand= + len=50.81.39,10.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
ENSE00000660518_000 chr14:103357618-103357787 strand= + len=44.93.33,2.0,1.0,6.0,1.0,41.0,21.0,66.0,15.0,85.0,116.0,135.0,18.0,178.0,20.0
ENSE00000660518_001 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,12.0,4.0,15.0,0.0,9.0,0.0
ENSE00000660518_002 chr14:103357618-103357787 strand= + len=44.93.33,2.0,0.0,0.0,0.0,10.0,27.0,0.0,0.0,5.0,2.0,7.0,2.0,1.0,0.0
ENSE00000660518_003 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,9.0,0.0,6.0,0.0
ENSE00000660518_004 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
ENSE00000660518_005 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,2.0,0.0,7.0,2.0,3.0,0.0,26.0,48.0,50.0,2.0,47.0,1.0
ENSE00000660518_006 chr14:103357618-103357787 strand= + len=44.93.33,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,8.0,8.0,12.0,1.0,19.0,1.0
ENSE00000660518_007 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSE00000660518_008 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,5.0,0.0
ENSE00000660518_009 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,13.0,10.0,1.0,19.0,0.0
ENSE00000660518_010 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,52.0,129.0,79.0,175.0,5.0,13.0,0.0,0.0,3.0,0.0
ENSE00000660518_011 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,3.0,0.0,13.0,9.0,13.0,10.0,17.0,23.0,19.0,1.0,22.0,0.0
ENSE00000660518_012 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
ENSE00000660518_013 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,8.0,5.0,1.0,5.0,0.0
ENSE00000660518_014 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,24.0,29.0,12.0,40.0,4.0,3.0,0.0,0.0,0.0,0.0
ENSE00000660518_015 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,15.0,46.0,4.0,20.0,1.0
ENSE00000660518_016 chr14:103357618-103357787 strand= + len=44.93.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,10.0,3.0,20.0,0.0
ENSE00000660518_017 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,18.0,17.0,18.0,1.0,36.0,1.0
ENSE00000660518_018 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,10.0,0.0,22.0,1.0,22.0,51.0,28.0,2.0,46.0,3.0
ENSE00000660518_019 chr14:103357618-103357787 strand= + len=44.93.33,0.0,1.0,0.0,0.0,3.0,0.0,7.0,13.0,35.0,21.0,22.0,1.0,30.0,0.0
ENSE00000660518_020 chr14:103357618-103357787 strand= + len=44.93.33,3.0,0.0,4.0,0.0,3.0,0.0,7.0,0.0,3.0,28.0,14.0,3.0,74.0,8.0
ENSE00000660518_021 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ENSE00000660518_022 chr14:103357618-103357787 strand= + len=44.93.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
